Preschool_Name,Location_Type,Address,Opening_Hours,Preschool_Website,Google_Website,Update_Time,Stars,Average_Stars
PAP Community Foundation - Kebun Baru 2,Day care center,"172 Ang Mo Kio Ave 4, Singapore 560172 ",,https://business.google.com/create?fp=9469770116507438998&hl=en&authuser=0&gmbsrc=sg-en-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=sg-en-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"https://www.google.com/maps/place/PAP+Community+Foundation+-+Kebun+Baru+2/@1.3756592,103.8367389,17z/data=!3m1!4b1!4m6!3m5!1s0x31da16c45df1f1b3:0x836b61bf7b090f96!8m2!3d1.3756592!4d103.8367389!16s%2Fg%2F1tl_j6ns?entry=ttu",2024-04-10 12:25:26.542953,"5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    4,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5",4.826666666666667
PAP Community Foundation - Kebun Baru 1,Day care center,"170 Ang Mo Kio Ave 4, Block 170, Singapore 560170 ",,https://business.google.com/create?fp=9822732972372645359&hl=en&authuser=0&gmbsrc=sg-en-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=sg-en-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"https://www.google.com/maps/place/PAP+Community+Foundation+-+Kebun+Baru+1/@1.3741306,103.8371297,17z/data=!3m1!4b1!4m6!3m5!1s0x31da16c4d9dddf07:0x88515b9865c9d5ef!8m2!3d1.3741306!4d103.8371297!16s%2Fg%2F11b6dcxg88?entry=ttu",2024-04-10 12:25:13.171057,"5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    4,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5",4.826666666666667
PAP Community Foundation - Keat Hong 2,Day care center,"Choa Chu Kang Ave 4, #01-285 Block 448, Singapore 680448 ",,https://business.google.com/create?fp=5228371668509941005&hl=en&authuser=0&gmbsrc=sg-en-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=sg-en-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"https://www.google.com/maps/place/PAP+Community+Foundation+-+Keat+Hong+2/@1.3803806,103.7375917,17z/data=!3m1!4b1!4m6!3m5!1s0x31da11dc58790fe9:0x488ee854d7405d0d!8m2!3d1.3803806!4d103.7375917!16s%2Fg%2F1ptxfyl5n?entry=ttu",2024-04-10 12:24:59.538308,"5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    4,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5",4.826666666666667
PAP Community Foundation - Fengshan 4,Day care center,"Bedok North Rd, #01-2222 Block 108, Singapore 460108 ",,https://www.pap.org.sg/,"https://www.google.com/maps/place/PAP+Community+Foundation+-+Fengshan+4/@1.3314442,103.936843,17z/data=!3m1!4b1!4m6!3m5!1s0x31da3d49ca1f290d:0x3e16cd3e490a1d68!8m2!3d1.3314442!4d103.936843!16s%2Fg%2F11b5pjsjwg?entry=ttu",2024-04-10 12:24:46.285925,"5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    4,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5",4.826666666666667
PAP Community Foundation - Fengshan 1,Day care center,"184 Bedok North Rd, Singapore 460184 ",,https://business.google.com/create?fp=2240863969676921014&hl=en&authuser=0&gmbsrc=sg-en-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=sg-en-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"https://www.google.com/maps/place/PAP+Community+Foundation+-+Fengshan+1/@1.3260291,103.9417283,17z/data=!3m1!4b1!4m6!3m5!1s0x31da3d34cb2529c3:0x1f1925e8669088b6!8m2!3d1.3260291!4d103.9417283!16s%2Fg%2F1pty11s4m?entry=ttu",2024-04-10 12:24:32.580927,"5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    4,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5",4.826666666666667
PAP Community Foundation - Eunos 2,Day care center,"Bedok Reservoir Rd, #01-1426 Block 620, Singapore 470620 ",,https://business.google.com/create?fp=11339431649812860991&hl=en&authuser=0&gmbsrc=sg-en-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=sg-en-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"https://www.google.com/maps/place/PAP+Community+Foundation+-+Eunos+2/@1.333836,103.91809,17z/data=!3m1!4b1!4m6!3m5!1s0x31da3d57103a1ae5:0x9d5dc101b1ead03f!8m2!3d1.333836!4d103.91809!16s%2Fg%2F1pty0g77k?entry=ttu",2024-04-10 12:24:19.136725,"5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    4,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5",4.826666666666667
PAP Community Foundation - Eunos 1,Day care center,"134 Bedok Reservoir Rd, #01-1235 Block 134, Singapore 470134 ",,http://www.pcf.org.sg/,"https://www.google.com/maps/place/PAP+Community+Foundation+-+Eunos+1/@1.3327428,103.9125799,17z/data=!3m1!4b1!4m6!3m5!1s0x31da17fda3eb06a3:0x17af94a24209f7ef!8m2!3d1.3327428!4d103.9125799!16s%2Fg%2F1w2yrcwm?entry=ttu",2024-04-10 12:24:05.807969,"5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    4,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5",4.826666666666667
PAP Community Foundation - Chua Chu Kang 786,Preschool,"786 Choa Chu Kang Dr, #01-237 Block 786, Singapore 680786 ",,https://business.google.com/create?fp=10282100024844005144&hl=en&authuser=0&gmbsrc=sg-en-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=sg-en-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"https://www.google.com/maps/place/PAP+Community+Foundation+-+Chua+Chu+Kang+786/@1.3953765,103.7485825,17z/data=!3m1!4b1!4m6!3m5!1s0x31da11f2527e1afb:0x8eb15b7ee5dcaf18!8m2!3d1.3953765!4d103.7485825!16s%2Fg%2F1pty9w42c?entry=ttu",2024-04-10 12:23:52.274478,"5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    4,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5",4.826666666666667
PAP Community Foundation - Blk 92 Jln Satu,Preschool,"92 Jln. Satu, #01-11 Dakota Breeze, Singapore 390092 ",,https://www.pcf.org.sg/,"https://www.google.com/maps/place/PAP+Community+Foundation+-+Blk+92+Jln+Satu/@1.3097796,103.8889201,17z/data=!3m1!4b1!4m6!3m5!1s0x31da19858c64eb5b:0xbb46217f724da31e!8m2!3d1.3097796!4d103.8889201!16s%2Fg%2F11kbgdgz1l?entry=ttu",2024-04-10 12:23:38.284151,"5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    4,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5",4.826666666666667
Odyssey The Global Preschool Pte Ltd (Wilkinson),School,"101 Wilkinson Rd, Singapore 436559 ","Wednesday (Eid al-Fitr), 7am to 7pm, Hours might differ,    Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, Closed,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm",http://theodyssey.sg/,"https://www.google.com/maps/place/Odyssey+The+Global+Preschool+%E2%80%93+Wilkinson/@1.302083,103.8875107,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1843d0000001:0xb02a1a82d46390b!8m2!3d1.302083!4d103.8875107!16s%2Fg%2F1tdqd_0p?entry=ttu",2024-04-10 12:23:13.406994,"5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    4,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5",4.826666666666667
Odyssey The Global Preschool Pte Ltd (Still Road),Day care center,"25 Still Rd S, Singapore 423934 ","Wednesday (Eid al-Fitr), 7am to 7pm, Hours might differ,    Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, Closed,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm",http://theodyssey.sg/still-road/,"https://www.google.com/maps/place/Odyssey+The+Global+Preschool+%E2%80%93+Still+Road/@1.3069728,103.9094169,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1874b00e7fb1:0x4babb8ece18a1e37!8m2!3d1.3069728!4d103.9094169!16s%2Fg%2F11c5_6byz7?entry=ttu",2024-04-10 12:22:48.292862,"5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    4,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    1,    5,    5,    5,    1",4.771929824561403
Odyssey The Global Preschool Pte Ltd (Loyang Besar),Preschool,"191 Jln. Loyang Besar, Singapore 506996 ","Wednesday (Eid al-Fitr), 7am to 7pm, Hours might differ,    Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, Closed,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm",https://theodyssey.sg/,"https://www.google.com/maps/place/Odyssey+The+Global+Preschool+%E2%80%93+Loyang/@1.3797783,103.9623099,17z/data=!3m1!4b1!4m6!3m5!1s0x31da3c4b1c561ef7:0xe289d4bc3a8343d6!8m2!3d1.3797783!4d103.9623099!16s%2Fg%2F11b6362801?entry=ttu",2024-04-10 12:22:23.356248,"5,    5,    5,    5,    5,    5,    5,    5,    5,    4,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    1,    5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    1,    5",4.679245283018868
Odyssey The Global Preschool Pte Ltd (Lloyd Road),Kindergarten,"50A Lloyd Rd, Singapore 239128 ","Wednesday (Eid al-Fitr), 7am to 7pm, Hours might differ,    Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, Closed,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm",http://www.theodyssey.sg/,"https://www.google.com/maps/place/Odyssey+The+Global+Preschool+-+Orchard/@1.2976792,103.8390146,17z/data=!3m1!4b1!4m6!3m5!1s0x31da198517fd7b43:0xea1beb4d75359bec!8m2!3d1.2976792!4d103.8390146!16s%2Fg%2F11gjj1_gxl?entry=ttu",2024-04-10 12:21:58.781367,"5,    3,    5,    5,    1,    5,    5,    2,    5,    5",4.1
Odyssey The Global Preschool Pte Ltd (Fourth Ave),Day care center,"20 Fourth Ave, Singapore 268669 ","Wednesday (Eid al-Fitr), 7am to 7pm, Hours might differ,    Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, Closed,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm",https://business.google.com/create?fp=2714820848095493681&hl=en&authuser=0&gmbsrc=sg-en-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&ppsrc=GMBMI&utm_campaign=sg-en-et-ip-z-gmb-s-z-l~mrc%7Cclaimbz%7Cu&utm_source=gmb_mrc81&utm_medium=et&getstarted&lis=0,"https://www.google.com/maps/place/Odyssey+The+Global+Preschool+%E2%80%93+Fourth+Avenue/@1.3288999,103.7966232,17z/data=!3m1!4b1!4m6!3m5!1s0x31da109fc73546bf:0x25acfb2d778e7e31!8m2!3d1.3288999!4d103.7966232!16s%2Fg%2F1td0vzwm?entry=ttu",2024-04-10 12:21:33.442181,"5,    5,    5,    5,    5,    5,    5,    5,    5,    1,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5,    4,    5,    1,    5,    5,    5,    5,    5,    5,    5,    5,    5,    5",4.727272727272728
Odyssey The Global Preschool - Dempsey,Preschool,"29 Harding Rd, Singapore 249537 ","Wednesday (Eid al-Fitr), 7am to 7pm, Hours might differ,    Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, Closed,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm",https://theodyssey.sg/,"https://www.google.com/maps/place/Odyssey+The+Global+Preschool+-+Dempsey/@1.3043342,103.8125793,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1bcd335ccd09:0xfee55dc84bf4245d!8m2!3d1.3043342!4d103.8125793!16s%2Fg%2F11twtq0dlm?entry=ttu",2024-04-10 12:21:08.669324,"5,    5,    5,    5,    5,    4,    5,    5,    5,    5,    1,    5,    5,    5,    5",4.666666666666667
