Preschool_Name,Comment,Sentiment,Noun,Word,Category
Joyous Learning," I'm not a Maths person, so I sent my girl here. I thought it would be all rote repetition and difficult questions, but actually her worksheets are quite interesting (when I looked at it). Her Mathematics improved by leaps and bounds and I'm rather impressed by how her teacher inspired her to love Mathematics and become a Mathematics Ninja (her words, not mine). Definitely going to try out the Science and English classes next, will report on it when I do!",0.1875,,person,Educational Resources and Materials
Joyous Learning," I've tried mathematics enrichment for my daughter at several centres. To me, mathematics is quite straightforward. Just drill all the way. So was pleasantly surprised by the small little things they do in class to make lessons more interesting. One activity I remember in particular was the forex exchange game they played in class when they were learning the topic of money. My girl was happy cos she exchanged the most amount of ""joyous dollars"" at the end. Haha!",0.19618055555555558,,mathematic,Learning and Teaching
Joyous Learning,techniques and skills for writing a good,0.7,,technique,
Joyous Learning,composition. I enjoy attending the classes with Mr Goh. He includes many life experiences with his other jobs like script writing.,0.25833333333333336,,composition,
Joyous Learning,"Joyous Learning is definitely the tuition centre to go to for PSLE prep with high quality teachers and curriculum. Due to a medical condition, my son was unable to attend school in P5 and P6 but wanted to give the PSLE a go although he only 6 months to prep in the midst of treatments. Weekly online tuition classes (from Apr to Sept 2020)",-0.0775,,tuition,Learning and Teaching
Joyous Learning,"I was surprised when my grades started improving gradually. The teacher,",0.1,,grade,
Joyous Learning,"Mr Marcus Goh is not only dedicated in helping me develop my full potential, he also ensures that his lessons are always fun and engaging.",0.20999999999999996,,potential,Educational Management and Organization
Joyous Learning,"I managed to get into the IB track at St Joseph's Institution. Overall, the teachers at Joyous were really helpful and were also informative in the various subjects. Without them,",0.06666666666666667,,ib,
Joyous Learning,"The marked worksheets of dd's compo were with constructive feedback. I had a discussion with the teacher and she pinpointed dd's weak areas. The framework of this program is favorable for us. As we do not live around here and being unsure of dd's school schedule for 2019,",-0.1143939393939394,,worksheet,Learning and Teaching
Joyous Learning,J.L. will definitely be my consideration if schedules match with 2019 class timing. Thank you Mrs Ang!,0.0,,consideration,Learning and Teaching
Joyous Learning,Would like to sing praises to Mr Goh for motivating my child to have interest and passion to learn English and Mathematics and not forgetting to practice and revised after each classes. Thank you Mr Goh for your extended arm.,0.0,,praise,Activities and Events
Joyous Learning," Tutors are very kind and experienced. The staff is very friendly and helpful. Love this tuition centre.👍 …,",0.641875,,tutor,
Joyous Learning, I kept my promise :),0.5,,promise,
Julia Gabriel Preschool Keppel Marina,"Most importantly, the enthusiasm portrayed by the Keppel Bay team of teachers and staff",0.45,,enthusiasm,Emotions and Values in Education
Junior Champs Preschool (Grantral Mall),Tr Gladis was very patient with our inquiries and solved many administrative matters very quickly and efficiently.,0.37777777777777777,,inquiry,Learning and Teaching
Khalsa Kindergarten, One of the good budget schools in Singapore for non residents.,0.7,,budget,
Kiddiwinkie Schoolhouse @ Grandstand Pte Ltd (Cactus),"Because of this trust,",0.0,,trust,Educational Management and Organization
Kiddiwinkie Schoolhouse @ Grandstand Pte Ltd (Cactus),"I have true peace of mind, allowing me to fully focus on my work without any concerns about my child's well-being during school hours.",0.35,,peace,
Kiddiwinkie Schoolhouse @ Grandstand Pte Ltd (Cactus),Principal Tricia is also very strict on hygiene and this gives us a peace of mind as that was our,0.2,,hygiene,Educational Resources and Materials
Kiddiwinkie Schoolhouse @ Grandstand Pte Ltd (Cactus),Kiddiwinkie Cactus fulfils this requirement in spades.,0.0,,requirement,
Kiddiwinkie Schoolhouse @ Grandstand Pte Ltd (Cactus)," I happened to chance upon KW @ Cactus in search of a suitable childcare around my area last year. During the sch tour,",0.275,,search,
Kiddiwinkie Schoolhouse @ Grandstand Pte Ltd (Cactus),"Principal Tricia is also very patient with my enquiries as a first-time mum, always giving me prompt replies. Overall it’s very assuring to leave my boy in their care.",0.13333333333333333,,enquiry,Educational Management and Organization
Kiddiwinkie Schoolhouse @ Grandstand Pte Ltd (Cactus),"As a mommy hearing him say “ I want go school,",0.0,,mommy,
Kiddiwinkie Schoolhouse @ Grandstand Pte Ltd (Cactus),"On a regular basis, we receive photo and video updates on his school activities which never fails to warm our heart, especially during a hard day at work. Thank you!",0.09708333333333333,,basis,
Kiddiwinkie Schoolhouse @ Grandstand Pte Ltd (Cactus),Tr Elaine and many others whom I regularly smile and acknowledge to but not sure of their names.,0.18333333333333335,,name,Educational Management and Organization
Kiddiwinkie Schoolhouse @ Grandstand Pte Ltd (Cactus),Please continue to shine & have passion in teaching as the kids really need this love from the Teachers in order to grow & become a better person..,0.39999999999999997,,passion,
Kiddiwinkie Schoolhouse @ Grandstand Pte Ltd (Cactus)," Seams good one,",0.7,,seam,
Kiddiwinkie Schoolhouse Singapore Pte Ltd (MacRitchie Park), our juniors school house!!,0.0,,junior,
Kidskingdom Pte Ltd,"I was before a student in KKG .. the tcers at there , super firendly , super fun and super kind .. i miss entering in that school 🥺 and hopefully i get to meet ALL my fellow kindergarten friends and my tcers 🥺❤️ imya ❤️🙃 …,",0.38,,tcer,
Kidsville Child Care & Development Centre (201 Yishun St 21), If u are seeing this I am oh soonhao,0.0,,soonhao,
Kidz Meadow @ Buangkok Ridge,"who gave their utmost willingness, loves, cares and concerns towards my fussy infant. Special shout out to Tr Nur,",0.35714285714285715,,willingness,Learning and Teaching
Kidz Meadow @ Buangkok Ridge,"Admin in charge, salha, always not in office most of the time for payment/or getting our deposit back is like coughing blood and no respond from them at all.",0.25,,charge,Educational Management and Organization
Kidz Meadow Childcare & Development Centre (Bedok North),"Fortunately for us, there was a Kidz Meadow opening very near to our home in Bedok North so we enrolled him in the school and it was the best decision we made.",0.51,,opening,Learning and Teaching
Kidz Meadow Childcare & Development Centre (Bedok North),sense of a shared mission. Keep up the good work KMBN!,0.875,,sense,Educational Resources and Materials
Kidz Meadow Childcare & Development Centre (Bedok North),Lysha and Farah haha. That’s how I know he enjoys his time with them and learning from them.,0.2,,haha,
