Comment,Sentiment,Topic_Number,Word,Preschool_Name
"Will highly recommend Orange Tree to families staying around the vicinity. Academically wise it is definitely advanced and the environment is very pleasant too. My kid has a great time and from a shy little preschooler, has now blossomed into a confident and independent individual.",0.28258333333333335,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",The Orange Tree Preschool (Choa Chu Kang)
"The childcare center is very clean environment and professional staffs. I would like to thanks the entire staffs and specifically, the principal, Ms. Hema, for her kindness and expertises. My kids are having very good time there and enjoy the school. The teachers are very prompt response. I would definitely recommend this preschool to other parents.",0.2061666666666667,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",The Orange Tree Preschool (Choa Chu Kang)
"Quality preschool is important to give our children a good head start. The quality of a school is deemed by the quality of the teachers and I must say the teachers are good. I placed my children in this school as the teachers are caring and the kids are exposed to different learning experiences. The fees are around $1000 after subsidy - a little pricey, but investing in education is always worth it.",0.31875000000000003,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",The Orange Tree Preschool (Choa Chu Kang)
"We first knew of OT from a friend who schooled her daughter there. We have never regretted our choice since! Both my kids enrolled here. My elder has since graduated and the curriculum taught in OT helped him tremendously to ease into P1. He even commented that it was boring for the 1st sem as he already learnt what was taught in K2. My younger is currently in N2 and we see her learning well, and communicating well especially in mandarin. Teachers are always caring and attentive. My elder still enjoys picking the younger one together so that he can see his teachers and say hi. The principal has always been there for us too, even beyond school hours. Strongly recommend OT CCK to others residing in the area.",0.05324074074074073,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",The Orange Tree Preschool (Choa Chu Kang)
Both our kids are from here and we recommended this preschool due to their cleanliness and syllabus. After graduation from here my kids did well in Primary 1 and have no problem following thru Primary 1. Until today both my kids love their preschool. We spent at least 4 years in this preschool for each of our child.,0.1107142857142857,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",The Orange Tree Preschool (Choa Chu Kang)
"Poor environment, teachers mostly are lack of patience due to less man power. 1980s style of communication with hand writing on a so call com-book! Not allow to communicate with teachers directly. All matters need to go through principle, yet principle knows nothing at all. No covered pick up area, children always get all wet if raining. Poor arrangement of sending in children every morning, due to less of communication, every parent wants to talk to teachers which makes the flow of sending children in to stuck! especially during COVID period, 15-20 parents and children in a 2 sq meter area for sometimes 15-20mins, not safe at all. Food is terrible, properly all students sharing 300g meat. Principle is arrogant, always blaming on children own problems. Nothing need be improved from school side. Teachers always change due to limited manpower, no one actually can understand children’s real status. Likely we left this school after 6 months bad experience. Once we confirmed to leave, child sleeves were wet almost everyday. Ask him to go toilet by himself, pants were never been worn properly! Ask principle to let teachers ask kid to drink more water due to ulcer, principle response: “you can choose not to send him in” Not recommend at all. Principle’s Attitude decides teacher’s attitude, which may makes the whole environment horrible. Kid started to learn sentences like “you know I am not a super woman, do it by yourself; do it properly oh, don’t make me scold you ah! ..” Parents, pls do not waste the time and money, s$300 school doing better than this one!",-0.052040816326530605,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",The Orange Tree Preschool (Choa Chu Kang)
Both my kids have attended this school for 7 years between them. The Teachers are very patient and caring and the environment is v clean. Both my kids love the school!,0.3972222222222222,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",The Orange Tree Preschool (Choa Chu Kang)
"The preschool provides holistic curriculum which has honed my 2 children with adequate life skills & set strong language (English and Chinese) foundations to prepare them for a smoother transition into primary one. (My eldest is now in P3 and youngest is now in K2. Both joined when they were in PG) The class conducts structured lessons where my children are introduced to a thematic range of learning concepts from family to traffic to food etc. Mathematical and scientific knowledge are also included in their program through indoor experiments and outdoor exploration, where my 2 kids can pick up relevant skills from there. Teacher-parent communication is also very proactive through messaging & communication book, despite the inconvenience posed during covid period. The safety concern of the school kids in the compound are one of their priorities too, so I am assured that my kids are in trusted hands from drop off to fetching. My youngest is graduating this month, and she would surely miss the teachers, principals, the aunties who help out in their meals and the cleaners. Lastly, thank you for giving a positive experience to my girls' growing up journey. It has been awesome! 👍",0.2687645687645687,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",The Orange Tree Preschool (Choa Chu Kang)
"The school is behind and above the Bukit Panjang Singpost office. It is a huge preschool with 200+ students. There is barely any partition between classes. I couldn’t imagine how noisy it can be during actual school hours. The school has nice facilities, such as an outdoor playground, sand areas, and even a small water pool. However, the facilities are next to the main CCK road trip where there’s always traffic as well as noises and dust. The menu is not very healthy that you could expect jam and kaya for breakfast for younger toddlers.",0.031196581196581197,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",The Orange Tree Preschool (Choa Chu Kang)
"Teachers are professional and friendly.""",0.2375,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",The Orange Tree Preschool (Choa Chu Kang)
"""My son loves the school and his teachers. A very pleasant and hygienic environment.""",0.9533333333333333,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",The Orange Academy (Tiong Bahru)
"""The school and teachers are friendly and responsible and they’re also quite responsive to parents’ queries. One thing can be improved is the school doesn’t have any apps like other preschools. The notifications & invoices are sent to parents via WhatsApp.",0.15,Topic 5,"['teacher', 'school', 'child', 'kid', 'care', 'good', 'love', 'thank', 'parent', 'principal', 'staff', 'learn', 'son', 'daughter', 'year', 'environment', 'great', 'preschool', 'ms', 'experience']",The Orange Academy (Tampines) Pte Ltd
