Comment,Sentiment,Topic_Number,Word,Preschool_Name
Sending my son to Mindchamps@CSM was definitely one of the best choices I made as a parent . The teachers and staff are extremely dedicated . My son enjoys school and within one month of being in school he has learnt so much . Specifically I’m very please with the amount of mandarin he is speaking because the exposure to mandarin at home is very limited . The school also does a very good job in communication and sharing the day to day activities with parents. Teachers will regularly send photos of my son at school to let me know what he is doing and how he is doing . There are also a lot of programs planned out for the children to ensure that they developed into all rounded kids . I will definitely recommend the school .,0.21921428571428572,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ City Square Mall
"Mindchamps at City Square provides a wonderful environment for young learners. The teachers are nurturing, enthusiastic, and skilled at engaging young minds. The curriculum is well-rounded, fostering both academic and social development. The school's emphasis on creativity and play ensures a fun and enriching experience for kids. Highly recommended.",0.31933333333333336,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ City Square Mall
"We have enrolled our kid with Mindchamps City Square Mall for more than a year now. The teachers are dedicated in their line of work, providing timely and excellent feedback on the progress of our kid, as well as areas of improvement for the parents and kid to work on. The teachers also maintain very close relationship with the students, hence students are enticed to go to school.",0.5666666666666667,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ City Square Mall
Mindchamps has a very comprehensive update on Child’s progress in school so that parents can be kept updated and feel more assured. The parent teachers conference is a good way for parents to understand the strengths and weaknesses of the child to help them improve.,0.4666666666666666,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ City Square Mall
"My boy has just started his journey with Mindchamps this year and it has been amazing so far. Adjusting slowly and steadily, best of all, he has been sharing with us what he has went through in school. Glad that we chose this school and hope he continues to enjoy the positive experiences the school offers 😊👍 ",0.3284090909090909,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ City Square Mall
My kid enrolled in this school three months ago. I can tell that my kid’s verbal skills and presenting skills improved a lot. Teachers there are very nice and professional. Highly recommended!,0.36000000000000004,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ City Square Mall
My child has been studying here for more than a year and is enjoying his lessons. We were really surprised at his growth and the patient teachers have been instrumental in nuturing him. We also like the all rounded curriculum so we don’t have to send him for extra lessons outside of school.,0.22000000000000003,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ City Square Mall
"City Square mall MindChamps has been a great nurturing preschool for my 3 kids. All have benefitted from the teachers, assistant teachers and principal's guidance and love. The environment has allowed them to grow to be confident young learners. They had outdoor playtime which I think is an important part of growing up. The girls were imparted both values and knowledge. Thank you for being educators with such big hearts!",0.3285714285714286,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ City Square Mall
"The lessons are packed in a good way where my child is able to appreciate the hours that he spent in school. There are specific music, gym classes as compared to the pre-school where he is with before and these expends and exposes my child to different elements/types of things he is able to learn.",0.26666666666666666,Topic 1,"['teacher', 'school', 'child', 'kid', 'care', 'principal', 'good', 'son', 'time', 'parent', 'centre', 'day', 'go', 'thank', 'year', 'love', 'like', 'daughter', 'month', 'take']",MindChamps PreSchool @ City Square Mall
"Finding the right preschool is like discovering a secret garden for your child – a place where they can blossom, discover, and grow nurtured by sunshine and gentle hands. For the past seven years, Mindschamp at city square has been that garden and a 2nd home for my 2 children, and I can't express enough gratitude for the joy, knowledge, and confidence they've gained within its walls, while I can work with a peace of mind. The teachers are the superheroes of this secret garden. They are more than just educators; they are mentors, cheerleaders, and confidantes. Their dedication and passion for early childhood development are evident in every interaction, whether it's guiding a struggling learner with their school work or patiently listening to my girl's woes with her sister. Special thanks to teacher Ms Ong Shi Hui, Ms Ong Li Ling, Ms Chin, Ms Evelyn, Mr Louis etc and the school assistants for their love, care and all the beautiful memories for my girls. Is with a heavy heart that our youngest girl is graduating this year, but your teachings will prepare her for the new challenges ahead :) Thank you, mindschamp City Square !",0.19745670995670994,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ City Square Mall
"Grateful with Mindchamps for preparing my girl for P1, e.g. primary school excursion so she is aware mentally what to expect, building a strong foundation in her academic studies where she can brisk through the school work with ease, and developing her social skills and confidence which she is able to mingle easily with new classmates and manoenuve in the new environment confidently.",0.24752066115702478,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ City Square Mall
"I cannot say enough positive things about MindChamp Preschool city square. From the moment we enrolled our child, we knew we had made the right choice. The curriculum is outstanding, combining academic excellence with a focus on social and emotional development. Our child has not only learned valuable academic skills but has also grown into a confident and well-rounded individual with better english spoken. The facilities are good and with a fantastic outdoor play area, and all the necessary resources for a child's growth and development. Communication with parents is excellent. We always feel informed about our child's progress and have the opportunity to participate in various school activities. In short, MindChamp Preschool city square has exceeded our expectations in every way.",0.21822738664843927,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ City Square Mall
"We are highly satisfied with sending our kid to Mindchamps@CSM due to level of care and attention he is given from the teachers, the quality of academic curriculum, nutritious meals provided and the regular communication provided to us parents. I would strongly recommend this school for any parents seeking a great overall schooling experience for their kids.",0.22976190476190478,Topic 0,"['teacher', 'child', 'school', 'kid', 'love', 'parent', 'staff', 'thank', 'environment', 'learn', 'care', 'good', 'ms', 'preschool', 'nurture', 'experience', 'activity', 'daughter', 'fun', 'provide']",MindChamps PreSchool @ City Square Mall
